id, Date, Own Capital, Assets, Long Term Liabilities, Current Liabilities, Current Asset, Non Current Asset, Long Credits
748, 2009-01-19, 147563348.78, 768402089.16, 4610078.07, 8934665.88, 72852022.57, 47729391.44, 81537480.99
749, 2009-01-20, 125405320.65, 436607308.50, 3246536.38, 4469213.37, 72254293.00, 32103023.56, 15421442.00
750, 2009-01-21, 112958314.76, 817145724.73, 2337686.07, 6165763.12, 15083529.37, 47114421.87, 54711419.73
751, 2009-01-22, 155079698.89, 722304267.50, 4139775.48, 8693292.19, 22976765.54, 33655529.27, 48363346.38
752, 2009-01-23, 132299031.77, 909876334.33, 5439922.64, 2691920.62, 17707597.18, 17729953.56, 34228382.64
753, 2009-01-24, 155063267.86, 853827842.58, 2653237.58, 2185961.95, 17154905.82, 68475915.50, 32068584.05
754, 2009-01-25, 139407576.54, 1008463432.65, 3395025.51, 8626267.53, 21674076.23, 83206097.98, 69795074.70
755, 2009-01-26, 122901691.30, 848216373.95, 2806309.30, 5269996.03, 89733147.36, 44387737.40, 49208290.79
756, 2009-01-27, 115876409.49, 556530389.26, 2265117.69, 3202047.71, 84887575.07, 89738339.82, 86616294.85
757, 2009-01-28, 119044282.67, 513140064.54, 3307408.75, 3426772.46, 46305274.06, 62162373.27, 51598866.02
758, 2009-01-29, 117411269.81, 691145706.55, 3904268.25, 4922287.45, 13426612.10, 21822659.02, 31401659.50
759, 2009-01-30, 127088087.85, 828748468.08, 4342979.63, 6010817.97, 88445101.62, 64644990.76, 42073365.23
760, 2009-01-31, 122939193.04, 1072321031.31, 5499928.29, 7160579.89, 88294332.45, 86878599.42, 74682587.09
761, 2009-02-01, 112872126.78, 1060854687.56, 2535433.58, 5064336.46, 35634531.60, 41137148.95, 68279601.88
762, 2009-02-02, 121801500.54, 539559515.72, 5067166.98, 3571136.64, 41948386.32, 13408488.15, 50102910.63
763, 2009-02-03, 160714300.52, 814294719.94, 4105975.32, 5902495.51, 39084200.89, 32505829.55, 35061418.57
764, 2009-02-04, 122795143.08, 923465822.85, 2903813.10, 1245788.96, 60034719.34, 32379765.53, 23808165.99
765, 2009-02-05, 109193835.21, 676155984.04, 5912856.17, 6231112.40, 61411195.77, 59393503.29, 29420214.05
766, 2009-02-06, 140555959.20, 419130400.84, 3637269.24, 2183256.29, 89873540.05, 20605540.43, 67598220.44
767, 2009-02-07, 115943017.61, 908667507.44, 3155002.42, 8017264.59, 11176471.01, 20401867.15, 11109594.40
768, 2009-02-08, 158376230.03, 1035634392.22, 3413842.10, 7873325.56, 18701270.77, 27639023.09, 80544009.21
769, 2009-02-09, 115045962.02, 1024411669.91, 4588983.92, 8853911.78, 21927453.23, 72079507.83, 62049124.36
770, 2009-02-10, 133120467.97, 540177373.72, 4172333.96, 4154203.21, 28560914.22, 27505025.59, 62981529.61
771, 2009-02-11, 142927286.13, 852899140.83, 3107727.09, 6250278.22, 19429702.58, 90175770.60, 70761062.32
772, 2009-02-12, 144719091.98, 773228367.54, 2735097.36, 7642551.16, 79046489.46, 62317405.74, 66462513.79
773, 2009-02-13, 115353868.23, 808685011.18, 2824770.24, 4471124.07, 38739978.12, 71524423.55, 71688888.59
774, 2009-02-14, 158816526.64, 896602957.70, 4930786.57, 2048051.20, 60494923.66, 29752262.67, 75210289.25
775, 2009-02-15, 114785371.60, 916809135.87, 2926424.05, 8014677.07, 65713835.70, 35664045.80, 70587249.49
776, 2009-02-16, 127636151.91, 871414247.00, 4430451.13, 7463795.79, 31117804.65, 88973008.25, 13587687.40
777, 2009-02-17, 129088743.79, 748376323.25, 2059722.25, 7260045.08, 64875871.58, 38934752.22, 23044590.79
778, 2009-02-18, 109502553.14, 600535670.49, 4337969.01, 1261907.86, 54771922.23, 57159127.21, 86048175.71
779, 2009-02-19, 108715361.61, 615378139.84, 3004025.55, 1869675.00, 85506167.09, 71195500.65, 12272803.99
780, 2009-02-20, 113094706.44, 898365858.37, 2556160.86, 5128353.61, 22592932.74, 29330571.80, 47490057.81
781, 2009-02-21, 146563037.06, 918902863.23, 6098212.44, 1724269.78, 49534674.17, 55465412.20, 68219772.18
782, 2009-02-22, 133539351.99, 728901376.35, 3770057.39, 1263614.54, 42984090.57, 29822498.75, 89134261.49
783, 2009-02-23, 116859975.34, 819530272.45, 2900411.98, 7408558.17, 61332262.57, 12991716.73, 32177457.75
784, 2009-02-24, 134384624.39, 666127226.68, 3045842.07, 6932971.31, 16478382.20, 14133076.49, 83680446.09
785, 2009-02-25, 126848834.31, 724526978.21, 4678988.84, 5130757.58, 63885634.29, 36635292.96, 28952985.14
786, 2009-02-26, 139949337.36, 909467502.51, 3965055.77, 8708383.46, 42361548.39, 58409230.40, 71980558.95
787, 2009-02-27, 155567659.40, 879603602.24, 4015722.23, 1542219.34, 70371010.07, 74118543.21, 78850879.66
788, 2009-02-28, 139746184.28, 631396614.57, 3680344.89, 8043238.33, 22996185.83, 60608140.56, 89459287.48
789, 2009-03-01, 113977452.30, 512885491.20, 2743318.78, 4099269.88, 27650553.30, 89472671.94, 60273885.02
790, 2009-03-02, 144099439.25, 1016781721.69, 3977355.94, 9024139.64, 75630595.71, 64872610.84, 55908383.94
791, 2009-03-03, 134054276.23, 777991590.65, 2708503.86, 4115131.84, 87283664.91, 43019992.90, 41679579.89
792, 2009-03-04, 142806109.69, 463614145.31, 2691831.25, 7701125.18, 39663594.63, 80260780.18, 35142140.27
793, 2009-03-05, 132151217.06, 539807804.58, 5267576.69, 6791850.74, 65909187.47, 81467541.61, 61414715.00
794, 2009-03-06, 132727133.04, 987337015.33, 3989716.97, 3247742.33, 30495093.05, 55864002.13, 39208890.26
795, 2009-03-07, 128861873.14, 985549116.90, 3759617.39, 2112112.57, 30928243.44, 54712966.05, 40172320.66
796, 2009-03-08, 142941223.59, 541178590.26, 3758216.63, 6301305.13, 29190236.65, 62736712.85, 56730654.75
797, 2009-03-09, 145085700.33, 866336635.63, 3824549.24, 5436016.99, 11622265.32, 90698849.02, 53432830.06
798, 2009-03-10, 117359908.39, 680885560.80, 3694309.39, 8482912.85, 90440970.27, 45275938.03, 84555980.53
799, 2009-03-11, 161878196.98, 636933400.09, 4248650.46, 5718414.35, 68072131.10, 61113627.46, 34607103.81
800, 2009-03-12, 151413369.08, 746613517.18, 3747092.43, 6650650.46, 88954158.78, 70233281.55, 16792793.96
801, 2009-03-13, 130932014.59, 946049158.99, 5082286.42, 7782406.89, 70402363.16, 73260515.96, 43183949.99
802, 2009-03-14, 141834279.63, 610685997.16, 4946945.47, 4918916.29, 78287668.09, 28021600.59, 15824301.08
803, 2009-03-15, 154590177.83, 1015094471.64, 3545704.34, 6958776.32, 72506628.34, 31151610.02, 31546416.03
804, 2009-03-16, 120293014.44, 488777965.77, 3926735.65, 3173193.88, 90393028.39, 45328581.31, 44619607.11
805, 2009-03-17, 143446430.11, 835027983.15, 3726740.39, 1781903.94, 45504646.71, 53908817.62, 49153503.53
806, 2009-03-18, 115991709.86, 562283262.13, 3534000.66, 4885679.98, 65762246.75, 39778438.42, 55984686.41
807, 2009-03-19, 156910354.46, 812006922.37, 2953257.22, 4175031.57, 65431071.13, 10987865.05, 51897261.94
808, 2009-03-20, 117806271.86, 1031853798.45, 3763080.88, 1754590.23, 32142823.89, 44865219.20, 24553911.72
809, 2009-03-21, 155436718.79, 982040596.26, 2729258.81, 4985835.93, 89825389.97, 38878522.48, 40058310.02
810, 2009-03-22, 114476717.82, 558614008.46, 4044922.21, 2316568.45, 39449014.90, 90440964.49, 25798684.94
811, 2009-03-23, 149845676.56, 860947255.78, 5584929.21, 5653296.36, 75835356.76, 79475709.83, 48714831.66
812, 2009-03-24, 116208924.17, 854541268.34, 3285739.79, 6604370.12, 13115931.52, 41223344.45, 39548203.98
813, 2009-03-25, 129548722.59, 492698643.71, 3324069.22, 8898969.82, 76096325.58, 67453543.53, 12720966.86
814, 2009-03-26, 118016316.80, 659219977.55, 3834663.31, 5194694.81, 46077373.69, 18045651.54, 75579049.15
815, 2009-03-27, 119091651.98, 801154498.97, 5419323.90, 2408448.87, 19148514.42, 59920077.30, 21670212.70
816, 2009-03-28, 131970301.29, 957874620.31, 3206435.48, 8241648.54, 33580510.79, 45803712.91, 30516345.52
817, 2009-03-29, 146383622.48, 520007967.13, 3737446.79, 1294425.05, 20644101.27, 57468559.81, 60418819.60
818, 2009-03-30, 148140083.04, 835091892.10, 2573022.17, 7136695.75, 34851775.91, 90099859.87, 58801888.30
819, 2009-03-31, 161908574.80, 1005973934.91, 2823134.35, 8634171.28, 46654465.14, 30896093.79, 17611270.45
820, 2009-04-01, 148945256.48, 643099072.40, 4407378.41, 4658189.50, 59791517.58, 16669468.06, 84318567.63
821, 2009-04-02, 120307706.69, 521193007.40, 2227305.65, 8946657.82, 39647169.66, 18263309.19, 33464031.95
822, 2009-04-03, 142998374.29, 868136802.55, 3871031.87, 4244711.33, 90024826.79, 84405985.22, 56495245.21
823, 2009-04-04, 113665791.56, 571656901.75, 4433828.55, 5882002.44, 66794471.19, 29718605.84, 64622246.63
824, 2009-04-05, 142519450.77, 941258746.72, 3917280.93, 1873797.56, 28709458.17, 61699604.81, 70640267.20
825, 2009-04-06, 133980682.42, 499383631.67, 4661305.40, 6277271.57, 45082307.61, 15540256.35, 78563160.08
826, 2009-04-07, 139049085.08, 516990814.20, 5278705.60, 5150405.81, 29867129.14, 17074732.06, 30240554.51
827, 2009-04-08, 119666100.90, 849299963.03, 3935316.84, 6338144.63, 24365130.81, 53336802.59, 15750445.00
828, 2009-04-09, 112196966.13, 695596316.00, 3882581.44, 8463044.62, 71003242.37, 24026603.33, 17650094.62
829, 2009-04-10, 131506641.73, 659305006.73, 3228228.09, 4669997.33, 60369241.45, 14507484.37, 13776599.43
830, 2009-04-11, 142992928.92, 966792819.65, 3732404.01, 1805167.57, 79149182.09, 84558786.81, 70057535.23
831, 2009-04-12, 117541664.67, 988425916.21, 3644024.56, 1536178.69, 79813829.00, 20262679.34, 45811836.17
832, 2009-04-13, 161730679.43, 917157907.48, 4725904.23, 4953656.06, 42124674.89, 45878409.50, 15575512.36
833, 2009-04-14, 135853434.32, 964256065.69, 4655344.48, 1890575.44, 26377869.35, 83756818.32, 37918159.40
834, 2009-04-15, 153566620.30, 1002884050.35, 3280601.20, 4489907.24, 56021458.65, 66415220.31, 15997656.13
835, 2009-04-16, 140585450.73, 637565785.27, 2361677.40, 4781722.07, 77827648.56, 17484509.07, 29045637.05
836, 2009-04-17, 123455034.03, 611170120.97, 5321933.05, 3707156.03, 14638445.01, 26375857.89, 40066338.71
837, 2009-04-18, 112959807.71, 835718479.04, 2846307.92, 8687629.44, 57964892.91, 64537200.66, 51630372.87
838, 2009-04-19, 135358306.71, 455554931.85, 3721711.78, 2838018.80, 85959304.01, 66418303.32, 82101596.98
839, 2009-04-20, 110834239.50, 724886672.67, 2664277.46, 1949228.34, 82410792.86, 68783055.68, 58915431.23
840, 2009-04-21, 120217424.92, 645766031.02, 5359853.00, 9083681.99, 27610351.37, 84948299.18, 72974853.82
841, 2009-04-22, 146091011.32, 866705051.84, 5101341.04, 5477377.43, 22945763.34, 51192282.62, 45121426.17
842, 2009-04-23, 151557768.63, 599761709.08, 3720198.16, 7405066.39, 54394448.37, 52779505.14, 40653340.02
843, 2009-04-24, 118396972.32, 676647778.77, 4776832.89, 5868776.76, 37361816.43, 55318336.29, 84582442.02
844, 2009-04-25, 134879368.62, 634319308.31, 3698157.02, 1653391.18, 13042274.87, 84716328.39, 58827411.27
845, 2009-04-26, 149374784.86, 496414940.87, 5518112.09, 4465748.83, 28960043.51, 58849250.47, 16247496.12
846, 2009-04-27, 130540411.33, 579346812.58, 2860544.88, 3991050.67, 28891364.39, 16298783.33, 32003779.08
847, 2009-04-28, 136108438.14, 594911659.34, 4114863.76, 2870719.65, 19457386.47, 63082315.77, 49388342.68
848, 2009-04-29, 130482629.05, 906929349.15, 4310237.91, 7434247.73, 24366002.37, 22105935.97, 35996064.50
849, 2009-04-30, 159116563.28, 862513413.36, 4294450.18, 4788738.17, 19148325.44, 52480068.29, 47508825.21
850, 2009-05-01, 129726849.27, 922723308.65, 4077313.10, 7226302.67, 24156900.47, 56130103.45, 71212954.14
851, 2009-05-02, 124701416.83, 466062036.90, 3483445.20, 8791987.33, 24951716.57, 84120346.51, 30466044.06
852, 2009-05-03, 119936481.36, 777433244.04, 4915083.64, 9040428.56, 13255392.83, 52328441.90, 64394064.48
853, 2009-05-04, 118104754.64, 792243066.79, 3503218.68, 5881640.33, 36189005.08, 71758883.63, 19019350.99
854, 2009-05-05, 160758630.33, 530689057.42, 3953783.02, 3837495.10, 78256447.15, 50060681.91, 86035781.62
855, 2009-05-06, 113481461.87, 888622736.96, 4959265.08, 4964384.79, 32237181.94, 34139566.17, 88841850.58
856, 2009-05-07, 115824361.85, 953882940.62, 4264489.22, 9056423.86, 27740135.24, 15656753.63, 35770100.10
857, 2009-05-08, 136553427.57, 534766809.62, 3181553.89, 2103441.66, 36465302.89, 59585428.62, 34908435.32
858, 2009-05-09, 111893443.89, 432948643.12, 3424462.36, 6156813.70, 83910347.27, 54901317.29, 40561733.06
859, 2009-05-10, 113476289.91, 454517230.57, 2405375.08, 1462602.50, 20584206.22, 24856864.12, 82636869.97
860, 2009-05-11, 135579606.55, 839355984.95, 4513244.37, 1366529.32, 26717787.02, 86972218.90, 24961725.11
861, 2009-05-12, 113974126.14, 512136371.00, 3855932.68, 3195926.53, 45408145.55, 63783397.99, 17928872.64
862, 2009-05-13, 153160200.79, 1055249020.83, 3957393.45, 3441040.48, 73945974.35, 57749171.63, 73838189.82
863, 2009-05-14, 130031146.28, 860669964.56, 3638202.87, 7900075.37, 12505041.22, 22243893.02, 89239731.63
864, 2009-05-15, 132417117.88, 843250197.23, 3308874.73, 4793927.95, 62183823.54, 33222335.40, 88766337.71
865, 2009-05-16, 116697033.39, 1045072862.74, 4600948.67, 6194358.39, 26352652.16, 43640232.37, 37906151.85
866, 2009-05-17, 109968232.80, 794613711.10, 4282717.83, 5836770.12, 29105521.41, 88518338.34, 52126171.97
867, 2009-05-18, 130328249.51, 490728094.62, 4153416.73, 3805425.81, 27220322.11, 53835588.53, 58350235.85
868, 2009-05-19, 111618952.10, 792026172.32, 3708623.10, 8909808.59, 14113354.53, 59216514.39, 63362374.23
869, 2009-05-20, 141916589.16, 731995432.32, 3366493.53, 8079470.78, 75563664.53, 53626126.55, 19200027.16
870, 2009-05-21, 150843363.46, 623347156.45, 3378610.43, 2139189.71, 70110961.27, 54988596.71, 55631514.35
871, 2009-05-22, 152919106.84, 896792030.58, 3206902.64, 4168746.32, 19980478.91, 60197688.25, 17047660.79
872, 2009-05-23, 121904886.60, 1001211548.24, 3982518.66, 3563084.82, 28038271.00, 85114849.01, 61288546.68
873, 2009-05-24, 114753646.22, 586495639.83, 2991055.36, 7407060.65, 67625423.66, 25426822.60, 44960122.57
874, 2009-05-25, 142132852.68, 556666442.41, 3944666.26, 4737766.92, 73221472.60, 67442027.97, 67990273.42
875, 2009-05-26, 128970023.79, 1077783380.15, 4742728.04, 7678246.94, 21628446.85, 27154609.78, 81248096.14
876, 2009-05-27, 111752823.16, 523494469.97, 2665829.92, 6601982.85, 45691902.37, 53030139.21, 49642231.12
877, 2009-05-28, 144201436.87, 958974547.70, 2650913.12, 2396580.29, 32011267.42, 81089147.88, 11229369.04
878, 2009-05-29, 146752259.16, 1052998081.20, 4440935.54, 6639907.67, 58044765.82, 79566519.15, 67287243.84
879, 2009-05-30, 161889572.70, 795827476.38, 2976595.60, 5445095.56, 68012049.45, 46751284.32, 61214917.12
880, 2009-05-31, 153301216.56, 1014671966.11, 3465903.46, 4782771.29, 62968749.28, 62935605.61, 26846793.09
881, 2009-06-01, 145748697.18, 593893321.41, 4872251.31, 9009620.44, 86217531.67, 82518524.25, 16819192.73
882, 2009-06-02, 127052366.73, 1018872982.12, 3898872.63, 6862216.49, 16091843.00, 79904682.53, 44438437.23
883, 2009-06-03, 148294238.39, 763960984.62, 3030898.87, 8253658.64, 13416935.37, 46510211.61, 24358907.39
884, 2009-06-04, 149077734.14, 682156893.34, 3890354.64, 5977658.36, 27411015.13, 44550302.94, 71929275.93
885, 2009-06-05, 137146804.92, 873335592.27, 2526699.40, 7965409.57, 22789861.74, 17570440.37, 26944431.14
886, 2009-06-06, 146989028.87, 1081910953.03, 4040512.82, 3096522.70, 84931132.57, 23570662.79, 12717412.97
887, 2009-06-07, 149630453.81, 1067167538.87, 3210898.39, 1965911.79, 83290748.12, 71970904.75, 35775276.43
888, 2009-06-08, 126832017.24, 550397454.21, 3314651.33, 2950323.20, 86867042.92, 45386588.09, 44046445.84
889, 2009-06-09, 121596263.81, 529836441.89, 3793785.68, 2909290.33, 71518873.83, 51644554.94, 70857550.07
890, 2009-06-10, 133998942.63, 702861896.92, 4546678.03, 6481719.81, 24959597.14, 90936358.04, 58077768.93
891, 2009-06-11, 111964154.21, 651188482.89, 4420016.99, 3788713.37, 64999801.36, 53066112.45, 69056095.50
892, 2009-06-12, 111770983.47, 495804263.42, 4248967.04, 5897147.38, 62387263.24, 46885262.81, 15188814.33
893, 2009-06-13, 108939983.69, 952064535.36, 3039200.50, 4463838.05, 51649112.38, 42179745.94, 62095922.88
894, 2009-06-14, 156136937.33, 611577588.51, 3956777.13, 9127318.51, 74505673.19, 85000712.55, 65703723.46
895, 2009-06-15, 128653442.48, 703250124.30, 2775687.41, 2650835.42, 12107272.95, 43208492.04, 10122426.90
896, 2009-06-16, 125862963.24, 535844645.60, 3592373.59, 6995935.12, 64347278.61, 38662849.48, 41077099.57
897, 2009-06-17, 130072531.07, 848514092.52, 5378144.05, 3356595.72, 59701679.88, 79157898.33, 47737560.78
898, 2009-06-18, 160363414.39, 649298065.31, 2938128.05, 2140193.37, 49131480.17, 49850912.33, 71714272.89
899, 2009-06-19, 121388045.68, 970636786.55, 4446978.42, 7009127.20, 66908821.29, 79080812.89, 70517606.68
900, 2009-06-20, 128066633.01, 949509058.48, 3180653.14, 6327637.26, 28260974.79, 75621651.62, 26861566.26
901, 2009-06-21, 146471510.31, 1088130365.26, 3573965.85, 3093663.36, 51000465.73, 50347154.00, 70393078.31
902, 2009-06-22, 127115780.03, 746696094.45, 2593897.11, 4426015.51, 89228079.73, 51099267.08, 33986004.78
903, 2009-06-23, 116212876.51, 1063553399.58, 2247293.46, 5048028.62, 80166106.72, 69147821.83, 36360712.85
904, 2009-06-24, 159914158.35, 912436194.21, 2465765.88, 5386267.06, 40293259.20, 45340461.34, 35740706.69
905, 2009-06-25, 155158432.40, 436358193.32, 4998597.80, 7706186.50, 19388222.02, 85661898.51, 59357711.90
906, 2009-06-26, 158909023.09, 881036499.25, 4229192.56, 3485346.02, 81450543.02, 62430115.37, 46522308.85
907, 2009-06-27, 157253959.81, 1037073687.80, 2825741.52, 4225976.72, 73811094.98, 66805313.74, 22639318.99
908, 2009-06-28, 159220840.31, 586807860.74, 3620151.41, 4004532.52, 44601447.22, 80121825.27, 46935503.43
909, 2009-06-29, 109829207.77, 482152632.61, 3048867.63, 1924397.68, 67609977.51, 55380977.92, 13786798.27
910, 2009-06-30, 125043316.57, 1013026492.09, 3532169.98, 8979194.12, 19898703.98, 51967069.46, 13438227.37
911, 2009-07-01, 160200384.05, 789602679.49, 3016189.62, 3806348.54, 55346005.86, 56752181.16, 54393909.90
912, 2009-07-02, 144530756.74, 871691667.14, 3986731.47, 6223814.87, 44631473.74, 22049704.48, 68854934.82
913, 2009-07-03, 118842226.86, 789663949.24, 5162390.62, 8050560.26, 76852215.01, 19815785.48, 69748187.31
914, 2009-07-04, 133531163.21, 593642082.42, 1980043.53, 1361862.96, 40984649.38, 65627158.69, 74174363.35
915, 2009-07-05, 117758153.69, 812480061.39, 4713539.46, 6193706.28, 53437443.01, 69868525.70, 41724877.12
916, 2009-07-06, 137070212.51, 563622837.87, 5139636.75, 6520981.48, 33109856.29, 74525698.38, 64529017.91
917, 2009-07-07, 132864243.79, 967474436.80, 4247932.27, 4134882.74, 67805166.89, 89420728.31, 81172107.69
918, 2009-07-08, 120819251.72, 515436152.41, 3551854.45, 4356690.68, 87261681.27, 50204516.81, 24964375.89
919, 2009-07-09, 114233111.56, 979906542.23, 3616484.43, 3686630.82, 24409877.23, 49383985.59, 31134952.64
920, 2009-07-10, 122889849.16, 1038866512.52, 5544569.34, 6449056.76, 27455591.72, 34703388.42, 82080928.21
921, 2009-07-11, 125786040.90, 454910851.51, 5002177.56, 3706552.54, 49609841.36, 50419114.03, 47770427.11
922, 2009-07-12, 117151262.92, 998888604.78, 4048216.78, 2516637.60, 64523585.38, 22191867.25, 27377040.61
923, 2009-07-13, 111035070.88, 567298951.91, 5776223.51, 6746162.15, 60631125.94, 70285386.03, 79117520.13
924, 2009-07-14, 137449269.87, 997206218.28, 4777859.89, 5737309.25, 34515827.05, 30259256.99, 16308937.34
925, 2009-07-15, 143957561.54, 611730619.48, 3553674.09, 7907359.11, 54060321.86, 66172777.50, 10665193.70
926, 2009-07-16, 137835601.06, 956697556.80, 2843722.63, 1591303.82, 42382273.35, 88326143.21, 75591209.83
927, 2009-07-17, 156233509.19, 592745772.40, 4145657.39, 1764136.06, 17375360.65, 44670981.76, 60842386.64
928, 2009-07-18, 148557151.32, 981765930.98, 2172026.08, 2176120.89, 17229451.01, 15806399.27, 52144971.02
929, 2009-07-19, 145847878.89, 922380283.63, 5330132.36, 6538584.97, 11500772.73, 45379096.30, 21966223.17
930, 2009-07-20, 127086843.37, 832520075.48, 3775354.79, 2982331.14, 75960392.72, 87898493.29, 43789869.44
931, 2009-07-21, 109798704.20, 1078300862.78, 4988852.71, 2183460.46, 84205213.59, 28647680.01, 19495263.34
932, 2009-07-22, 144466455.73, 734571962.31, 3390606.77, 1490329.00, 71806539.21, 41460432.12, 57408922.91
933, 2009-07-23, 148278090.09, 574878963.49, 4112215.11, 4605423.31, 48768231.34, 91101588.38, 14967291.98
