date, own_capital, borrowed_capital, assets, lt_liabilities, current_liability, current_asset, non_current_assets, long_credits
2011-04-07, 89612012.56, -337713.65, 47442034.87, 2715722443.85, 2705608364.09, 2636028.58, 44806006.28, 10114079.75
2011-04-08, 98218056.80, 12861219.46, 49637281.90, 2483013113.48, 2483367432.02, 528253.50, 49109028.40, -354318.54
2011-04-09, 64660018.42, 12330762.07, 48206183.77, 3387296158.00, 3390524831.73, 15876174.56, 32330009.21, -3228673.73
2011-04-10, 47601231.72, 5407015.59, 19981094.27, 321535876.03, 317376947.69, -3819521.59, 23800615.86, 4158928.34
2011-04-11, 87659126.37, 7767066.56, 52238176.91, 3498505822.68, 3501217908.85, 8408613.72, 43829563.19, -2712086.16
2011-04-12, 114805233.49, 4414798.89, 59155898.09, 5069186261.92, 5070283836.01, 1753281.34, 57402616.74, -1097574.09
2011-04-13, 57136588.44, 548079.35, 31235760.39, 1965538147.98, 1954712013.09, 2667466.17, 28568294.22, 10826134.89
2011-04-14, 80608603.84, 5952746.88, 45630409.94, 2057130955.64, 2049062302.29, 5326108.03, 40304301.92, 8068653.35
2011-04-15, 103658227.11, 11932387.52, 66266599.70, 4836299710.31, 4834150250.16, 14437486.14, 51829113.56, 2149460.15
2011-04-16, 115739197.15, -2095872.24, 61980166.94, 136962854.03, 131454823.01, 4110568.36, 57869598.57, 5508031.02
2011-04-17, 113884379.56, -2301444.80, 64128994.70, 796711087.07, 792488999.77, 7186804.92, 56942189.78, 4222087.30
2011-04-18, 182302433.58, 15278530.64, 98222733.21, 1476113879.85, 1471796010.08, 7071516.41, 91151216.79, 4317869.76
2011-04-19, 85515957.42, -4392415.13, 52084096.66, 1029750610.27, 1026887769.06, 9326117.95, 42757978.71, 2862841.21
2011-04-20, 129966837.06, 1095751.00, 61388470.31, 1975262911.70, 1975961838.96, -3594948.22, 64983418.53, -698927.26
2011-04-21, 170851236.59, 11602926.85, 86348668.96, 3609178072.15, 3612606358.63, 923050.66, 85425618.29, -3428286.48
2011-04-22, 169208216.72, 9267203.30, 85441368.22, 3918370500.11, 3918929466.77, 837259.86, 84604108.36, -558966.67
2011-04-23, 92721698.95, 11725616.06, 58563256.70, 994884247.36, 987111268.33, 12202407.22, 46360849.48, 7772979.02
2011-04-24, 160556025.35, 6322813.39, 90411962.45, 4736177368.96, 4728848099.73, 10133949.78, 80278012.67, 7329269.23
2011-04-25, 69069315.18, -1183010.67, 38147191.29, 1554597374.26, 1544760787.12, 3612533.70, 34534657.59, 9836587.14
2011-04-26, 69310013.17, 7829233.15, 38156332.39, 1300958761.84, 1300750771.82, 3501325.81, 34655006.58, 207990.02
2011-04-27, 158189292.66, -3438222.01, 88122039.14, 3937269661.28, 3926653948.24, 9027392.81, 79094646.33, 10615713.04
2011-04-28, 103847095.01, 8214909.82, 53290772.65, 3122698519.00, 3115410576.57, 1367225.14, 51923547.51, 7287942.43
2011-04-29, 42141073.76, 1469189.48, 34951239.85, 3117730780.04, 3118304373.91, 13880702.98, 21070536.88, -573593.87
2011-04-30, 180300882.05, 8661747.68, 91906697.86, 876883979.54, 873895727.39, 1756256.84, 90150441.02, 2988252.14
2011-05-01, 138223263.35, 1521973.96, 71183319.51, 1163027753.46, 1154902528.85, 2071687.84, 69111631.67, 8125224.60
2011-05-02, 186552094.58, 2016181.89, 107832226.83, 1740360256.69, 1741061397.77, 14556179.54, 93276047.29, -701141.08
2011-05-03, 91385966.53, -1202173.25, 61488690.12, 3646715922.55, 3645394164.48, 15795706.85, 45692983.26, 1321758.07
2011-05-04, 89521302.12, 11688149.09, 45325333.02, 2665996935.14, 2661318704.28, 564681.95, 44760651.06, 4678230.87
2011-05-05, 120779011.00, -2260286.28, 54968940.29, 404285788.87, 407728514.21, -5420565.21, 60389505.50, -3442725.34
2011-05-06, 118608432.73, 4396110.81, 56772368.30, 1051983543.44, 1045679620.52, -2531848.07, 59304216.37, 6303922.91
2011-05-07, 73075922.29, 2126795.31, 46293591.18, 1823577445.17, 1817500167.21, 9755630.03, 36537961.14, 6077277.96
2011-05-08, 137227667.63, 2123630.29, 78773349.30, 2141182615.90, 2144299136.51, 10159515.49, 68613833.82, -3116520.61
2011-05-09, 46866486.02, 6035990.09, 24405468.10, 300660143.37, 289649334.76, 972225.09, 23433243.01, 11010808.61
2011-05-10, 32497363.37, 5382550.26, 17228460.52, 2839368185.71, 2838208136.07, 979778.83, 16248681.68, 1160049.65
2011-05-11, 90729109.23, 1282148.78, 56702124.63, 567891461.00, 566968493.92, 11337570.01, 45364554.61, 922967.08
2011-05-12, 118159723.45, -5700255.27, 56405429.07, 3244408701.55, 3236254404.89, -2674432.66, 59079861.72, 8154296.66
2011-05-13, 154361764.28, 7371268.03, 75820314.25, 3566347812.59, 3558458319.40, -1360567.89, 77180882.14, 7889493.19
2011-05-14, 61879581.90, 11410165.95, 25222712.82, 5142221844.50, 5144950703.96, -5717078.13, 30939790.95, -2728859.45
2011-05-15, 44871792.72, -4423669.99, 34687905.37, 4306887332.77, 4300548224.08, 12252009.01, 22435896.36, 6339108.69
2011-05-16, 114917217.35, -2400893.72, 73303974.54, 2563187874.60, 2557445563.41, 15845365.86, 57458608.68, 5742311.18
2011-05-17, 67979192.21, 6985469.38, 42469014.62, 59691549.05, 54162821.25, 8479418.52, 33989596.11, 5528727.80
2011-05-18, 186095885.07, 8510959.40, 98332624.33, 312696621.97, 306467539.15, 5284681.80, 93047942.53, 6229082.82
2011-05-19, 98255770.49, 16025705.02, 60377944.09, 2747703675.61, 2750031601.42, 11250058.85, 49127885.24, -2327925.81
2011-05-20, 60828218.09, 12128857.84, 39771871.16, 123235222.85, 118227722.17, 9357762.12, 30414109.05, 5007500.68
2011-05-21, 56877098.72, 4959459.01, 42405820.93, 903406183.80, 902638218.10, 13967271.58, 28438549.36, 767965.70
2011-05-22, 126604956.64, -416269.61, 74808808.86, 1770791013.11, 1766228778.00, 11506330.53, 63302478.32, 4562235.11
2011-05-23, 132385939.14, 16743911.52, 77913289.72, 2006306171.54, 2000481475.33, 11720320.15, 66192969.57, 5824696.20
2011-05-24, 81627982.70, 11856830.15, 54496241.53, 3311985036.99, 3311011494.26, 13682250.18, 40813991.35, 973542.72
2011-05-25, 82065119.37, 11043597.22, 56880298.60, 4404747068.40, 4408448622.95, 15847738.92, 41032559.68, -3701554.55
2011-05-26, 150362616.44, 7193244.47, 72779104.65, 4612600318.71, 4610426956.14, -2402203.57, 75181308.22, 2173362.57
2011-05-27, 88849711.22, -5149067.64, 49657970.62, 5239536231.13, 5229345795.47, 5233115.01, 44424855.61, 10190435.65
2011-05-28, 106702881.03, 9381621.87, 65780189.16, 553494375.22, 543780845.95, 12428748.65, 53351440.51, 9713529.27
2011-05-29, 160228428.30, 1416830.92, 80151613.98, 1467080349.41, 1458993609.66, 37399.83, 80114214.15, 8086739.75
2011-05-30, 126720836.89, 11521148.88, 71468391.00, 1776724332.19, 1767172675.32, 8107972.56, 63360418.44, 9551656.87
2011-05-31, 110665063.28, -1846590.62, 53964344.72, 5241233228.27, 5241002728.12, -1368186.92, 55332531.64, 230500.15
2011-06-01, 66266183.52, 2602601.15, 28190454.78, 3957323664.31, 3951793523.00, -4942636.98, 33133091.76, 5530141.31
2011-06-02, 148691067.23, 16888203.54, 83689321.00, 1050997283.74, 1053810741.30, 9343787.39, 74345533.62, -2813457.57
2011-06-03, 78939446.77, -358212.59, 56306923.81, 3877901595.67, 3872094547.23, 16837200.43, 39469723.38, 5807048.44
2011-06-04, 180548473.76, 2792392.83, 94838822.99, 144450234.04, 147236342.60, 4564586.12, 90274236.88, -2786108.56
2011-06-05, 158260424.36, 6633423.97, 74525180.01, 2298023684.12, 2292640390.54, -4605032.17, 79130212.18, 5383293.59
2011-06-06, 171920193.58, 16099696.14, 84877456.59, 2928285386.67, 2925191870.90, -1082640.20, 85960096.79, 3093515.76
2011-06-07, 89480898.01, 8459468.64, 60195345.05, 4649579320.91, 4646156930.07, 15454896.04, 44740449.01, 3422390.84
2011-06-08, 146998518.71, -1363600.79, 81025210.28, 3016647636.53, 3012371427.37, 7525950.93, 73499259.35, 4276209.16
2011-06-09, 182347222.64, 2519037.04, 94452807.55, 4180513271.12, 4178175570.28, 3279196.23, 91173611.32, 2337700.83
2011-06-10, 124835999.06, 424817.30, 64977855.06, 5006170495.34, 5006818868.27, 2559855.53, 62417999.53, -648372.93
2011-06-11, 85789368.43, 14674804.29, 42137961.91, 4707996603.35, 4711529015.11, -756722.31, 42894684.21, -3532411.76
2011-06-12, 126965075.52, 12603399.08, 68629455.47, 36241405.10, 26554256.58, 5146917.71, 63482537.76, 9687148.51
2011-06-13, 185967523.48, -2054361.17, 98466582.37, 798512123.81, 800605690.57, 5482820.63, 92983761.74, -2093566.76
2011-06-14, 163319352.26, 17007817.20, 95671633.39, 1821161706.00, 1823920377.97, 14011957.26, 81659676.13, -2758671.97
2011-06-15, 107494299.56, -5681615.36, 48572017.29, 2176541567.26, 2165529852.38, -5175132.49, 53747149.78, 11011714.87
2011-06-16, 79482372.04, -904967.57, 55775975.10, 2097971405.44, 2088130235.28, 16034789.07, 39741186.02, 9841170.16
2011-06-17, 112821608.42, 5849782.12, 54735979.68, 1494787387.45, 1490960431.28, -1674824.52, 56410804.21, 3826956.17
2011-06-18, 167290454.82, -4491684.55, 93360621.51, 2023933386.25, 2014357553.46, 9715394.10, 83645227.41, 9575832.79
2011-06-19, 73794443.67, 15833915.46, 47203895.03, 3102773508.98, 3093608496.10, 10306673.20, 36897221.84, 9165012.88
2011-06-20, 106003528.32, 16146954.44, 70067257.15, 3989879159.56, 3979162277.26, 17065492.99, 53001764.16, 10716882.30
2011-06-21, 125192202.76, 2401130.53, 61312561.36, 2690976987.46, 2691470604.06, -1283540.02, 62596101.38, -493616.60
2011-06-22, 68594095.31, -3200614.94, 31667127.13, 466094159.26, 468483867.47, -2629920.53, 34297047.65, -2389708.21
2011-06-23, 114608200.24, 5057335.32, 52937666.93, 5085056730.56, 5083218961.20, -4366433.19, 57304100.12, 1837769.37
2011-06-24, 150447895.64, -5192843.86, 84988671.42, 1708997500.06, 1708841585.72, 9764723.59, 75223947.82, 155914.34
2011-06-25, 136954068.80, 10305942.16, 63981793.74, 3474492321.30, 3476718178.00, -4495240.66, 68477034.40, -2225856.70
2011-06-26, 134393769.98, -1607465.66, 78032538.44, 2826859018.58, 2827690660.58, 10835653.45, 67196884.99, -831642.01
2011-06-27, 102907920.52, -3750713.11, 53439849.50, 1114797673.35, 1116611253.87, 1985889.24, 51453960.26, -1813580.52
2011-06-28, 90584554.83, -3469187.28, 39317557.14, 2161902738.82, 2155373772.77, -5974720.27, 45292277.42, 6528966.05
2011-06-29, 31317711.13, -5559087.74, 27739052.71, 4165618093.03, 4163123035.34, 12080197.14, 15658855.56, 2495057.68
2011-06-30, 80365694.77, 12647511.95, 49644611.02, 483123212.35, 478277849.69, 9461763.63, 40182847.38, 4845362.65
2011-07-01, 153083022.58, 12220989.13, 76664846.80, 3009836303.44, 3004622816.06, 123335.51, 76541511.29, 5213487.38
2011-07-02, 105193693.21, 9540131.03, 62195069.58, 2630923178.46, 2634824268.40, 9598222.97, 52596846.61, -3901089.94
2011-07-03, 149219923.10, -5277418.37, 75910316.24, 5171836757.86, 5164085663.56, 1300354.69, 74609961.55, 7751094.31
2011-07-04, 121327472.08, 1078660.60, 74512902.39, 1242172955.52, 1238969742.71, 13849166.35, 60663736.04, 3203212.81
2011-07-05, 33657465.12, 8934762.48, 32402676.66, 5103506089.77, 5092124915.10, 15573944.10, 16828732.56, 11381174.67
2011-07-06, 70433154.09, 8108268.09, 49811701.24, 4486174813.04, 4479255343.68, 14595124.20, 35216577.04, 6919469.36
2011-07-07, 38491629.05, 5517389.40, 33726385.06, 4913144677.08, 4912227578.75, 14480570.53, 19245814.53, 917098.33
2011-07-08, 134610496.46, 4928699.21, 61560405.82, 5394763994.43, 5394053380.61, -5744842.41, 67305248.23, 710613.81
2011-07-09, 94035457.01, -2305429.70, 49590556.54, 5085058520.09, 5088384190.33, 2572828.03, 47017728.50, -3325670.24
2011-07-10, 160657413.58, 6579657.88, 80981718.21, 3208869499.73, 3211069054.58, 653011.41, 80328706.79, -2199554.85
2011-07-11, 28037145.59, 5347104.12, 19974145.12, 696327357.42, 686943487.82, 5955572.32, 14018572.80, 9383869.60
2011-07-12, 65654825.10, 16504338.24, 44981558.02, 881355324.74, 874837428.01, 12154145.47, 32827412.55, 6517896.73
2011-07-13, 146552918.45, 5025054.61, 68733627.41, 2593728576.94, 2591686622.64, -4542831.82, 73276459.22, 2041954.31
2011-07-14, 154034800.66, -588678.22, 75856461.06, 5240562057.65, 5232282784.07, -1160939.27, 77017400.33, 8279273.58
2011-07-15, 111970315.48, 15641177.95, 66629500.44, 2273927371.82, 2262520136.22, 10644342.70, 55985157.74, 11407235.60
2011-07-16, 103792831.77, 16390460.66, 64071868.56, 2351755893.40, 2352641957.70, 12175452.68, 51896415.89, -886064.30
2011-07-17, 182464113.76, 7772040.94, 105538494.14, 785142837.68, 782143022.01, 14306437.26, 91232056.88, 2999815.67
2011-07-18, 106873036.70, 3577188.36, 61316512.30, 1856023275.73, 1858888671.52, 7879993.95, 53436518.35, -2865395.80
2011-07-19, 175051416.52, 8078484.77, 81895589.15, 2420863396.06, 2411127816.71, -5630119.12, 87525708.26, 9735579.36
2011-07-20, 96487698.49, -4606566.09, 60464331.68, 4151400445.72, 4154142210.85, 12220482.43, 48243849.25, -2741765.13
2011-07-21, 95798378.51, 5253828.78, 43746760.37, 4202261455.01, 4198535063.43, -4152428.88, 47899189.25, 3726391.58
2011-07-22, 148925796.26, 4343971.67, 76706516.67, 2952870536.58, 2956841716.18, 2243618.54, 74462898.13, -3971179.61
2011-07-23, 32293041.82, 6166376.86, 28687254.76, 1535888391.79, 1525928789.37, 12540733.85, 16146520.91, 9959602.42
2011-07-24, 145063797.60, 6935619.79, 69388860.88, 5047492855.60, 5040250676.78, -3143037.92, 72531898.80, 7242178.81
2011-07-25, 145900688.52, -481772.71, 72788836.87, 410270722.38, 410685237.39, -161507.39, 72950344.26, -414515.01
2011-07-26, 135539325.40, 16473662.37, 76913114.74, 87038525.46, 82693555.47, 9143452.04, 67769662.70, 4344969.99
2011-07-27, 31075021.18, -4273038.73, 9926940.69, 4123659365.76, 4123593575.96, -5610569.90, 15537510.59, 65789.79
2011-07-28, 91345151.68, 2544829.76, 54294048.10, 217615994.69, 207655266.26, 8621472.26, 45672575.84, 9960728.43
2011-07-29, 132912210.32, -6551567.84, 66149526.71, 3747693432.43, 3748638142.12, -306578.45, 66456105.16, -944709.69
2011-07-30, 82759801.20, -4861743.45, 56071881.52, 4279704510.41, 4270298883.52, 14691980.92, 41379900.60, 9405626.89
2011-07-31, 172346498.74, -4731906.89, 90740165.99, 741085108.97, 730326477.33, 4566916.62, 86173249.37, 10758631.65
2011-08-01, 159021901.35, -1001653.34, 84190103.45, 2127122969.19, 2119174044.28, 4679152.78, 79510950.68, 7948924.91
2011-08-02, 183825929.15, -1331176.52, 103918558.29, 1800383562.61, 1790400798.30, 12005593.71, 91912964.57, 9982764.31
2011-08-03, 100638794.93, -6708812.10, 60204710.99, 5273318841.11, 5269331787.68, 9885313.53, 50319397.46, 3987053.42
2011-08-04, 64355770.34, 7230817.44, 47111186.06, 2987836239.53, 2980012601.18, 14933300.89, 32177885.17, 7823638.35
2011-08-05, 83798704.04, 16921793.35, 37132391.50, 2418436928.28, 2422770910.23, -4766960.52, 41899352.02, -4333981.94
2011-08-06, 169931288.73, 9941890.86, 81037474.92, 2699776133.45, 2703577689.28, -3928169.45, 84965644.36, -3801555.83
2011-08-07, 35832447.29, -6455153.09, 33222400.72, 4883262733.95, 4876790632.64, 15306177.08, 17916223.65, 6472101.31
2011-08-08, 130516557.92, 6148753.27, 80212866.72, 3172103020.26, 3169065535.62, 14954587.76, 65258278.96, 3037484.64
2011-08-09, 76149784.04, 15899529.86, 43275644.73, 1806196156.59, 1798541919.68, 5200752.71, 38074892.02, 7654236.92
2011-08-10, 75840710.10, 15490373.87, 37741266.88, 4006196127.49, 3998281795.62, -179088.17, 37920355.05, 7914331.87
2011-08-11, 124255072.28, 3880041.98, 74650803.54, 4696671011.16, 4686535250.61, 12523267.40, 62127536.14, 10135760.54
2011-08-12, 27283474.13, 13418118.83, 20452734.78, 1898353527.72, 1898378097.33, 6810997.71, 13641737.07, -24569.61
2011-08-13, 138964550.79, 16178327.56, 76474609.17, 2486222198.68, 2476530794.15, 6992333.77, 69482275.39, 9691404.52
2011-08-14, 99295370.57, 14889517.20, 45292169.72, 1360336594.20, 1359760924.23, -4355515.56, 49647685.28, 575669.96
2011-08-15, 131238621.35, 10645641.75, 74588140.57, 1880959391.95, 1876224927.22, 8968829.89, 65619310.68, 4734464.73
2011-08-16, 90642725.34, 14017169.09, 54162939.89, 1855192672.44, 1845192301.13, 8841577.22, 45321362.67, 10000371.31
2011-08-17, 53115834.93, 11240976.17, 37985345.52, 4622593681.63, 4623693148.61, 11427428.06, 26557917.47, -1099466.98
2011-08-18, 68696476.86, 2256396.21, 48398646.88, 4455351295.04, 4446357614.78, 14050408.45, 34348238.43, 8993680.26
2011-08-19, 36186746.40, 6161199.99, 24463447.17, 1813530614.91, 1801984382.10, 6370073.97, 18093373.20, 11546232.81
2011-08-20, 150526677.24, -1379931.60, 70130020.12, 2071015768.02, 2069019809.90, -5133318.49, 75263338.62, 1995958.11
2011-08-21, 142551393.52, 4028727.78, 81118593.17, 1808169044.55, 1805303247.06, 9842896.42, 71275696.76, 2865797.49
2011-08-22, 139996102.61, 16754641.02, 71326605.22, 1563478775.54, 1554446626.63, 1328553.92, 69998051.30, 9032148.91
2011-08-23, 183597371.70, 16073856.40, 96093445.06, 1537111398.60, 1527110870.46, 4294759.21, 91798685.85, 10000528.14
2011-08-24, 128890329.40, -6661953.98, 73520750.51, 5531228357.95, 5528743883.44, 9075585.81, 64445164.70, 2484474.51
2011-08-25, 86116055.12, 5567174.53, 54770073.21, 35546853.77, 33783213.19, 11712045.65, 43058027.56, 1763640.58
2011-08-26, 86466709.97, 16830184.26, 52531049.29, 1495585924.49, 1487227842.63, 9297694.30, 43233354.99, 8358081.86
2011-08-27, 133093149.40, 13683211.31, 78692027.98, 1238922104.10, 1233590300.58, 12145453.28, 66546574.70, 5331803.52
2011-08-28, 104516563.21, -2585150.77, 53699445.45, 47664803.81, 51262566.82, 1441163.84, 52258281.61, -3597763.01
2011-08-29, 143907494.36, 17007652.92, 69923956.58, 3879160465.09, 3875884106.64, -2029790.60, 71953747.18, 3276358.45
2011-08-30, 47930932.03, 11104126.04, 37332441.35, 3990865135.98, 3984173623.44, 13366975.34, 23965466.02, 6691512.54
2011-08-31, 121079682.12, 16891271.18, 62970274.39, 3290397775.10, 3281231833.60, 2430433.33, 60539841.06, 9165941.50
2011-09-01, 59256560.60, 13635048.24, 29353978.78, 3232936908.69, 3233489240.41, -274301.53, 29628280.30, -552331.72
2011-09-02, 88970475.10, -6211032.72, 37966406.05, 651578471.01, 648946730.19, -6518831.50, 44485237.55, 2631740.83
2011-09-03, 163775688.79, 10031143.67, 76222281.31, 3566358909.71, 3564898192.89, -5665563.09, 81887844.39, 1460716.82
2011-09-04, 101542346.78, 12548533.13, 60726077.99, 840812379.17, 842219975.62, 9954904.60, 50771173.39, -1407596.45
2011-09-05, 153716068.70, 4953347.58, 91797199.20, 2508209660.66, 2497776602.22, 14939164.85, 76858034.35, 10433058.44
2011-09-06, 184058612.12, 16776180.82, 103655277.40, 692863470.02, 690183626.89, 11625971.34, 92029306.06, 2679843.13
2011-09-07, 163183335.94, 16359855.14, 90193764.77, 65430265.66, 65356767.86, 8602096.80, 81591667.97, 73497.80
2011-09-08, 187709395.72, -4135134.82, 105487302.39, 824976614.70, 821323009.25, 11632604.53, 93854697.86, 3653605.45
2011-09-09, 144815468.64, 8599652.03, 86724241.72, 3675341648.32, 3667770777.56, 14316507.40, 72407734.32, 7570870.76
2011-09-10, 83053535.80, 14044606.31, 57062234.56, 3085778755.06, 3084350380.18, 15535466.66, 41526767.90, 1428374.88
2011-09-11, 97041801.74, 12808614.77, 44279067.34, 2579423140.77, 2577445830.78, -4241833.53, 48520900.87, 1977309.99
2011-09-12, 50091005.96, 8291462.39, 21117784.92, 4353671245.64, 4353459503.12, -3927718.06, 25045502.98, 211742.52
2011-09-13, 58306243.77, 6450943.04, 37063060.26, 190022042.41, 185880588.35, 7909938.38, 29153121.89, 4141454.07
2011-09-14, 98557068.36, 16256639.46, 48293239.62, 1460816364.23, 1457288137.86, -985294.55, 49278534.18, 3528226.37
2011-09-15, 51183771.33, -6158518.49, 19825761.69, 1606419026.36, 1604406212.16, -5766123.98, 25591885.67, 2012814.19
2011-09-16, 148509635.35, 11140392.07, 87389998.32, 20701951.93, 18029912.60, 13135180.64, 74254817.68, 2672039.33
2011-09-17, 59306010.40, 6388504.24, 25531451.88, 2788435006.08, 2777585129.28, -4121553.32, 29653005.20, 10849876.80
2011-09-18, 185050120.01, 5982089.07, 94461767.78, 3095184373.85, 3097102399.57, 1936707.77, 92525060.01, -1918025.72
2011-09-19, 110708433.56, -5980268.53, 53556501.53, 3758961569.50, 3763362393.33, -1797715.25, 55354216.78, -4400823.83
2011-09-20, 127768050.07, 14254400.86, 76847419.43, 1041424892.51, 1036753519.03, 12963394.40, 63884025.04, 4671373.48
2011-09-21, 135476281.13, 14379809.83, 79043970.85, 2621539758.61, 2618279277.92, 11305830.29, 67738140.57, 3260480.69
