id, birth_date, hiring_date, dismissal_date, sex, qualification, salary, working_hours, missed_hours
581788625, 1951-11-01, 2007-01-10, 2009-05-19, 1, 5, 341181.19, 4215, 63
463151579, 1987-06-09, 2007-01-04, 0, 0, 7, 63642.53, 3026, 63
468106308, 1976-10-23, 2007-01-10, 2009-02-09, 1, 9, 224318.56, 3738, 48
792471515, 1956-05-17, 2007-01-03, 0, 1, 9, 144306.20, 11949, 91
391582454, 1980-02-06, 2007-01-04, 0, 1, 7, 84301.39, 5527, 35
158438223, 1964-10-29, 2007-01-09, 2011-11-04, 1, 6, 352669.11, 8686, 70
694830463, 1948-02-11, 2007-01-06, 0, 1, 7, 379283.77, 9034, 65
520417903, 1961-03-25, 2007-01-08, 0, 0, 5, 390091.69, 20679, 107
476979686, 1982-07-12, 2007-01-10, 0, 1, 6, 263997.52, 4840, 80
891288791, 1958-11-29, 2007-01-01, 0, 1, 1, 144157.48, 631, 70
448932269, 1981-04-17, 2007-01-02, 2007-05-17, 1, 8, 63075.52, 573, 98
154255695, 1966-02-28, 2007-01-08, 2009-12-06, 0, 4, 118431.93, 5253, 35
485925112, 1972-05-06, 2007-01-04, 2009-04-20, 1, 2, 161056.46, 4019, 145
657539700, 1979-12-19, 2007-01-03, 0, 1, 1, 65319.29, 996, 53
889430147, 1985-11-14, 2007-01-01, 2007-12-09, 1, 2, 154530.93, 1613, 88
100626441, 1972-05-30, 2007-01-04, 2011-01-31, 0, 5, 221741.04, 7377, 26
849430383, 1980-10-31, 2007-01-10, 0, 0, 6, 173488.40, 5264, 39
859105988, 1981-04-14, 2007-01-02, 0, 0, 4, 469024.01, 1114, 5
598695297, 1974-12-15, 2007-01-04, 0, 1, 3, 336889.40, 618, 38
812677309, 1968-02-02, 2007-01-06, 2012-05-01, 0, 4, 154403.02, 9596, 66
389391596, 1978-01-11, 2007-01-08, 0, 1, 0, 122136.91, 6911, 94
974734888, 1948-06-22, 2007-01-02, 2012-02-12, 1, 5, 324353.72, 9182, 106
888212727, 1973-12-18, 2007-01-07, 2007-03-23, 0, 3, 331963.38, 324, 49
847188872, 1965-06-15, 2007-01-05, 0, 1, 0, 237683.62, 6588, 143
103900491, 1968-05-13, 2007-01-07, 0, 1, 5, 196428.12, 6981, 123
141181278, 1973-04-10, 2007-01-09, 0, 0, 8, 218546.59, 3318, 110
104947497, 1973-06-25, 2007-01-07, 0, 0, 0, 373234.60, 6086, 33
486717104, 1939-09-12, 2007-01-01, 2011-03-30, 0, 3, 444678.30, 7615, 91
537714676, 1946-06-23, 2007-01-03, 2009-08-30, 1, 2, 112564.28, 4808, 18
380971599, 1976-11-13, 2007-01-04, 2008-05-16, 1, 4, 111448.32, 2387, 90
911423519, 1954-02-26, 2007-01-04, 2010-03-08, 1, 5, 261376.12, 5716, 50
162833238, 1956-08-09, 2007-01-07, 0, 1, 7, 464294.85, 3267, 111
573917629, 1957-09-26, 2007-01-02, 2009-12-01, 0, 8, 340899.96, 5256, 37
764481611, 1968-04-10, 2007-01-04, 0, 1, 5, 391165.06, 3874, 41
569853981, 1968-09-09, 2007-01-04, 2010-02-13, 0, 5, 387426.77, 5592, 59
365699642, 1976-05-21, 2007-01-09, 0, 0, 9, 391860.12, 19353, 115
335199140, 1980-01-22, 2007-01-01, 2016-09-25, 0, 9, 104121.43, 17552, 135
906780736, 1964-07-09, 2007-01-10, 0, 0, 1, 187727.18, 7550, 146
745613837, 1986-06-24, 2007-01-05, 0, 0, 5, 171568.32, 3067, 42
349112170, 1948-09-17, 2007-01-05, 0, 0, 2, 259690.86, 2111, 88
734289371, 1982-02-02, 2007-01-08, 2008-11-07, 0, 3, 185996.63, 3227, 101
772785685, 1982-06-23, 2007-01-05, 2018-01-09, 1, 3, 193597.00, 19992, 18
964937483, 1961-11-16, 2007-01-03, 2012-08-28, 1, 9, 182422.96, 10230, 39
825827914, 1976-01-18, 2007-01-03, 2013-04-11, 1, 0, 100105.24, 11341, 52
209333529, 1982-02-05, 2007-01-03, 0, 1, 4, 221201.99, 13496, 76
104844602, 1966-08-02, 2007-01-08, 0, 1, 8, 161823.89, 5698, 123
211119926, 1978-11-19, 2007-01-10, 2012-06-17, 0, 1, 248427.66, 9776, 100
155880410, 1951-01-07, 2007-01-06, 0, 1, 5, 312703.62, 12756, 50
695664809, 1977-12-26, 2007-01-05, 2008-08-17, 0, 6, 347206.72, 2883, 52
610455978, 1949-09-02, 2007-01-04, 2011-09-02, 0, 3, 349920.24, 8335, 133
272686876, 1944-11-25, 2007-01-04, 0, 0, 2, 196643.56, 9911, 54
138326410, 1980-09-23, 2007-01-02, 0, 0, 2, 67210.80, 6382, 140
105110945, 1974-08-08, 2007-01-10, 0, 0, 3, 236292.51, 13077, 38
960910730, 1978-10-01, 2007-01-05, 0, 0, 9, 422240.03, 7010, 45
366636192, 1979-04-23, 2007-01-06, 0, 0, 3, 405381.87, 2770, 95
898571902, 1986-02-20, 2007-01-03, 0, 0, 0, 142863.77, 6468, 44
488963222, 1979-03-03, 2007-01-01, 0, 0, 4, 245155.22, 5294, 14
331989555, 1947-01-07, 2007-01-01, 0, 0, 0, 84239.35, 1961, 93
844978375, 1955-07-07, 2007-01-07, 2010-07-29, 1, 9, 81969.04, 6360, 102
690370196, 1953-03-07, 2007-01-10, 0, 0, 2, 226902.29, 2652, 99
599796104, 1979-04-20, 2007-01-07, 2009-06-24, 1, 3, 213065.71, 4357, 115
492465532, 1975-03-05, 2007-01-06, 0, 0, 2, 416472.81, 13891, 129
840297792, 1961-06-08, 2007-01-04, 2009-06-16, 0, 4, 157061.74, 4394, 53
208302922, 1986-09-18, 2007-01-06, 0, 1, 2, 182852.16, 2723, 93
316475577, 1980-10-17, 2007-01-04, 2007-09-24, 0, 9, 521638.34, 1275, 33
233776692, 1969-02-25, 2007-01-04, 2010-06-27, 0, 2, 284432.50, 6258, 60
829902921, 1947-02-23, 2007-01-05, 0, 1, 2, 276520.99, 7029, 140
395858109, 1946-12-13, 2007-01-07, 0, 1, 4, 287113.52, 12050, 124
121505566, 1971-09-17, 2007-01-02, 2008-02-02, 1, 2, 426414.68, 1935, 35
764321134, 1953-10-17, 2007-01-09, 2009-09-30, 0, 5, 138605.17, 4907, 43
301688322, 1940-07-30, 2007-01-08, 0, 0, 4, 90403.42, 14198, 46
245761422, 1980-03-23, 2007-01-07, 0, 1, 1, 309797.31, 14176, 133
980746725, 1944-04-26, 2007-01-05, 2008-12-20, 0, 3, 63210.99, 3517, 40
758910377, 1978-01-20, 2007-01-07, 0, 1, 3, 304085.17, 596, 55
430446815, 1972-04-24, 2007-01-06, 2007-04-03, 1, 5, 275767.08, 349, 83
377445134, 1958-07-28, 2007-01-02, 0, 1, 6, 380956.45, 876, 29
943848563, 1971-09-24, 2007-01-01, 2009-07-16, 1, 7, 210584.18, 4561, 51
987164148, 1983-07-10, 2007-01-04, 0, 0, 4, 183773.21, 1178, 31
931435703, 1985-03-14, 2007-01-09, 2007-12-24, 1, 6, 183669.74, 1675, 61
901631590, 1956-01-08, 2007-01-02, 0, 0, 7, 526203.35, 2753, 162
731118818, 1955-01-16, 2007-01-03, 2016-02-02, 0, 4, 300068.02, 16392, 111
485638494, 1952-09-17, 2007-01-09, 2010-03-16, 1, 9, 277371.61, 5661, 120
291941603, 1984-06-21, 2007-01-01, 2012-12-02, 0, 7, 213129.76, 10679, 77
120780304, 1975-05-28, 2007-01-07, 0, 0, 2, 45333.40, 14336, 32
789245740, 1976-12-06, 2007-01-06, 0, 0, 7, 294662.91, 807, 93
508115962, 1973-09-12, 2007-01-10, 2008-06-03, 0, 1, 325661.04, 2388, 149
585535426, 1948-05-24, 2007-01-05, 0, 1, 6, 474177.46, 12115, 39
111301292, 1969-04-22, 2007-01-08, 2012-04-17, 0, 3, 447213.44, 9516, 66
688991482, 1983-03-04, 2007-01-09, 0, 1, 1, 219375.40, 18137, 27
673879305, 1959-03-05, 2007-01-02, 0, 0, 4, 114637.68, 6064, 90
115683537, 1973-09-15, 2007-01-07, 2007-05-02, 1, 9, 242660.36, 433, 139
862695704, 1976-09-05, 2007-01-05, 2007-10-09, 1, 8, 263600.16, 1286, 92
430616260, 1978-05-06, 2007-01-10, 0, 1, 3, 211584.23, 11970, 80
649221264, 1978-06-25, 2007-01-01, 2010-03-13, 1, 9, 300424.24, 5757, 49
382492435, 1972-06-19, 2007-01-02, 2010-03-26, 0, 4, 489196.92, 5772, 93
651841727, 1970-03-18, 2007-01-09, 2009-11-13, 0, 2, 163476.34, 5138, 31
735267471, 1982-11-01, 2007-01-02, 2018-03-17, 0, 8, 105734.94, 20222, 137
942703991, 1967-12-22, 2007-01-06, 2009-11-28, 1, 2, 94628.07, 5226, 32
829732786, 1983-04-27, 2007-01-10, 2014-01-21, 0, 1, 109645.14, 12700, 76
445473980, 1961-07-26, 2007-01-05, 0, 0, 8, 152075.14, 8204, 99
972954832, 1971-02-27, 2007-01-08, 2008-01-29, 1, 1, 58888.40, 1876, 44
850344510, 1961-01-18, 2007-01-07, 2007-07-15, 1, 7, 110296.94, 882, 58
893300719, 1983-09-09, 2007-01-09, 0, 0, 2, 254345.95, 11595, 12
912671856, 1968-07-26, 2007-01-06, 2017-08-04, 1, 1, 123739.51, 19115, 104
879490222, 1973-09-10, 2007-01-04, 2007-05-02, 0, 3, 105077.87, 480, 107
868528219, 1977-05-22, 2007-01-04, 0, 0, 7, 360668.62, 9297, 71
886942281, 1977-03-08, 2007-01-09, 0, 0, 2, 237147.00, 15622, 105
506540825, 1978-06-23, 2007-01-08, 0, 1, 5, 441640.33, 21171, 78
579791425, 1976-05-18, 2007-01-10, 0, 1, 2, 357575.14, 1307, 61
532858325, 1969-01-15, 2007-01-05, 0, 1, 7, 48955.82, 5225, 103
628541265, 1977-06-25, 2007-01-09, 0, 1, 0, 181558.95, 7035, 64
707210342, 1975-05-31, 2007-01-05, 0, 0, 7, 145105.64, 12699, 37
581796378, 1981-07-15, 2007-01-08, 0, 1, 9, 185808.83, 7328, 100
287312791, 1976-12-18, 2007-01-02, 0, 1, 1, 211526.19, 3193, 16
973418503, 1977-10-05, 2007-01-02, 0, 0, 6, 406245.54, 18173, 36
115293292, 1949-11-29, 2007-01-08, 0, 0, 6, 95020.94, 4745, 66
277772348, 1947-09-24, 2007-01-06, 2009-10-31, 0, 0, 302710.08, 5037, 82
239387576, 1946-03-07, 2007-01-04, 0, 0, 1, 383128.05, 8398, 50
203422634, 1961-09-03, 2007-01-04, 2014-11-18, 0, 5, 163887.07, 14197, 107
161188632, 1973-06-29, 2007-01-04, 0, 0, 5, 69633.33, 811, 79
166768910, 1978-07-29, 2007-01-03, 0, 1, 8, 453587.83, 10366, 52
296319296, 1964-10-30, 2007-01-03, 0, 1, 0, 68605.76, 20124, 65
249850134, 1953-09-01, 2007-01-03, 2011-10-03, 0, 4, 379200.61, 8570, 57
819288409, 1973-10-12, 2007-01-02, 0, 1, 3, 472320.52, 15821, 40
539926352, 1959-01-20, 2007-01-06, 0, 0, 8, 317350.41, 1425, 87
407848301, 1981-01-25, 2007-01-08, 0, 0, 7, 217647.42, 1032, 42
475533751, 1945-12-16, 2007-01-10, 2017-08-06, 0, 4, 153291.40, 19159, 50
675576735, 1970-08-12, 2007-01-02, 0, 1, 5, 424056.98, 4337, 26
823104806, 1973-09-29, 2007-01-06, 2012-09-26, 0, 9, 244312.01, 10388, 10
163175674, 1961-06-02, 2007-01-03, 0, 0, 5, 174302.92, 1907, 63
263409319, 1977-11-05, 2007-01-03, 0, 0, 9, 48693.45, 443, 74
168412775, 1971-01-10, 2007-01-04, 2011-05-29, 0, 3, 188349.99, 7885, 105
248671637, 1975-07-18, 2007-01-05, 0, 0, 4, 32399.91, 3264, 14
582968727, 1976-10-21, 2007-01-01, 0, 1, 5, 436553.23, 11427, 135
888592726, 1958-11-01, 2007-01-02, 2007-04-10, 0, 2, 34137.45, 449, 38
909863906, 1984-02-27, 2007-01-02, 0, 1, 8, 402958.38, 9261, 142
211446567, 1972-09-19, 2007-01-05, 0, 0, 6, 237536.48, 5289, 39
536635533, 1975-01-24, 2007-01-01, 0, 1, 3, 416204.62, 9970, 65
716520263, 1966-11-08, 2007-01-06, 2009-10-30, 0, 8, 139965.58, 5019, 95
848631268, 1978-09-29, 2007-01-06, 0, 1, 1, 121879.84, 1190, 63
418523926, 1965-10-19, 2007-01-07, 2012-02-10, 1, 0, 251483.85, 9210, 44
920529219, 1982-09-30, 2007-01-09, 2009-08-24, 1, 0, 100340.77, 4670, 96
508622628, 1979-05-05, 2007-01-05, 2007-09-11, 0, 2, 330592.44, 1173, 65
979876836, 1981-08-09, 2007-01-06, 0, 0, 9, 312923.40, 4856, 39
295557104, 1977-11-24, 2007-01-03, 0, 0, 7, 131828.11, 2896, 64
252869952, 1977-06-25, 2007-01-01, 2015-12-10, 1, 0, 175761.73, 16170, 74
366659859, 1938-09-20, 2007-01-08, 0, 0, 5, 289983.04, 6833, 23
256744104, 1977-06-10, 2007-01-09, 0, 1, 3, 363019.54, 7948, 141
764869171, 1950-06-07, 2007-01-06, 0, 0, 4, 69651.98, 7464, 28
587376931, 1957-09-25, 2007-01-05, 2007-09-08, 1, 6, 315355.79, 1118, 105
961210506, 1977-07-23, 2007-01-09, 2008-02-24, 1, 7, 156956.39, 1964, 80
149651551, 1967-08-28, 2007-01-09, 0, 1, 5, 220027.55, 2878, 47
578773702, 1966-01-14, 2007-01-01, 0, 1, 5, 323490.48, 18899, 106
967583761, 1981-12-24, 2007-01-07, 0, 1, 4, 349761.85, 9935, 45
668820691, 1984-01-09, 2007-01-10, 2013-07-30, 0, 5, 484573.47, 11845, 60
276631323, 1958-11-28, 2007-01-07, 2010-09-26, 0, 7, 187970.53, 6657, 99
871629132, 1954-03-30, 2007-01-10, 2013-01-20, 0, 3, 78202.14, 10915, 40
755175282, 1974-09-10, 2007-01-01, 2008-07-22, 0, 2, 39215.86, 2788, 37
488487156, 1981-08-30, 2007-01-01, 2010-06-20, 0, 8, 126392.28, 6290, 8
611229476, 1972-05-11, 2007-01-09, 0, 1, 3, 183749.12, 4867, 38
290918955, 1956-07-08, 2007-01-09, 0, 0, 8, 317035.71, 9183, 46
627680942, 1974-04-09, 2007-01-06, 2013-11-09, 0, 5, 325178.63, 12361, 72
743138713, 1956-07-14, 2007-01-04, 0, 1, 7, 72683.26, 11849, 27
867922487, 1968-09-12, 2007-01-02, 0, 0, 4, 85509.15, 860, 35
754361402, 1982-08-13, 2007-01-08, 2012-07-31, 1, 4, 237060.30, 10047, 57
721224637, 1965-05-07, 2007-01-06, 2015-10-25, 1, 2, 211062.23, 15907, 83
224854965, 1950-07-28, 2007-01-07, 0, 0, 2, 210142.66, 2750, 11
309912541, 1972-06-03, 2007-01-06, 2012-06-22, 1, 8, 202511.92, 9768, 152
336890163, 1972-01-20, 2007-01-10, 2007-06-16, 0, 5, 288963.77, 696, 85
599192467, 1976-03-25, 2007-01-10, 0, 0, 6, 337415.50, 4380, 92
960835879, 1955-02-02, 2007-01-05, 0, 1, 6, 380237.72, 10732, 59
431822528, 1985-02-13, 2007-01-06, 0, 1, 1, 412127.75, 22411, 42
458632827, 1975-05-26, 2007-01-04, 0, 0, 2, 257889.16, 7580, 52
669574584, 1975-05-27, 2007-01-08, 0, 1, 8, 300877.11, 4392, 65
467340525, 1974-03-06, 2007-01-01, 0, 1, 3, 164540.62, 8321, 117
184765369, 1945-04-28, 2007-01-06, 0, 1, 4, 285491.32, 2556, 46
157329624, 1981-10-10, 2007-01-02, 0, 1, 2, 350137.84, 5194, 15
986793725, 1949-02-23, 2007-01-04, 0, 0, 7, 368177.61, 12902, 23
513474946, 1959-12-03, 2007-01-02, 2015-02-04, 1, 2, 227928.53, 14581, 121
185548895, 1961-08-31, 2007-01-09, 2013-03-14, 1, 2, 331996.43, 11084, 140
270797130, 1948-01-18, 2007-01-05, 2009-02-28, 1, 7, 99637.57, 3785, 120
532245595, 1966-01-06, 2007-01-06, 2008-04-25, 1, 5, 326071.83, 2308, 55
966311739, 1979-02-07, 2007-01-10, 0, 0, 4, 135353.66, 1392, 110
975510539, 1973-10-09, 2007-01-01, 2012-03-04, 0, 5, 416124.55, 9379, 19
925723926, 1983-11-10, 2007-01-10, 0, 0, 6, 263080.70, 11399, 103
153775693, 1944-01-10, 2007-01-07, 2011-09-23, 0, 0, 140362.47, 8492, 65
905646362, 1956-07-20, 2007-01-07, 0, 0, 8, 254577.61, 4649, 47
741791812, 1965-05-29, 2007-01-09, 0, 1, 6, 490267.59, 2575, 71
244614414, 1984-01-02, 2007-01-03, 0, 1, 1, 73792.58, 12825, 81
599181380, 1967-02-11, 2007-01-10, 0, 0, 6, 290902.87, 2902, 88
546350683, 1964-09-07, 2007-01-06, 2007-04-17, 0, 3, 330058.75, 445, 57
368614791, 1975-07-12, 2007-01-09, 2014-01-10, 0, 7, 165130.33, 12695, 31
933347789, 1962-06-11, 2007-01-06, 0, 0, 7, 222836.57, 7819, 12
304795311, 1966-08-25, 2007-01-01, 0, 0, 5, 390617.24, 5247, 76
810295506, 1969-09-27, 2007-01-06, 0, 1, 2, 168027.82, 1643, 43
654338411, 1979-09-28, 2007-01-05, 0, 0, 4, 319030.54, 2198, 130
513835588, 1972-04-29, 2007-01-04, 2010-01-03, 0, 9, 323637.48, 5416, 32
751400350, 1979-11-13, 2007-01-05, 0, 0, 2, 195567.73, 17448, 109
359895637, 1949-08-04, 2007-01-01, 0, 0, 6, 444689.26, 19110, 79
204140392, 1981-03-11, 2007-01-05, 2009-01-25, 0, 6, 147349.78, 3696, 40
314785567, 1958-07-23, 2007-01-04, 0, 1, 2, 527394.47, 16597, 35
691873494, 1973-08-28, 2007-01-06, 2011-03-07, 0, 8, 93452.66, 7523, 44
737435660, 1972-01-21, 2007-01-01, 0, 1, 5, 250775.97, 5526, 76
912371303, 1986-03-20, 2007-01-09, 0, 0, 0, 416337.45, 6400, 33
965868179, 1955-02-14, 2007-01-07, 0, 1, 9, 189420.76, 2952, 18
798910284, 1983-03-12, 2007-01-01, 0, 1, 3, 69353.44, 10742, 59
187199107, 1978-01-12, 2007-01-09, 2010-11-16, 1, 4, 41210.59, 6937, 63
788761902, 1958-05-11, 2007-01-02, 0, 0, 5, 313662.28, 2442, 85
547784985, 1974-09-24, 2007-01-03, 0, 1, 4, 76480.68, 6449, 8
427888156, 1983-05-15, 2007-01-02, 2013-03-22, 0, 1, 101317.38, 11220, 79
131187160, 1950-07-22, 2007-01-10, 0, 1, 7, 35532.73, 5707, 29
355719949, 1956-07-21, 2007-01-08, 2018-01-13, 0, 7, 179297.21, 19945, 70
447817729, 1971-04-10, 2007-01-07, 2010-04-14, 0, 7, 202099.90, 5841, 94
183339997, 1953-09-08, 2007-01-03, 0, 0, 6, 99649.54, 6488, 139
150518626, 1979-08-17, 2007-01-03, 2008-09-09, 1, 3, 414401.62, 2996, 63
213918893, 1953-04-05, 2007-01-05, 0, 0, 2, 75266.45, 3927, 53
351103135, 1942-12-23, 2007-01-10, 0, 0, 4, 109947.36, 2424, 128
375877353, 1980-04-13, 2007-01-07, 2015-09-05, 0, 4, 102106.16, 15730, 7
687302731, 1972-10-31, 2007-01-09, 2009-05-06, 0, 7, 172139.69, 4085, 134
199326789, 1982-02-13, 2007-01-08, 0, 1, 4, 189991.17, 1714, 47
951114947, 1973-01-10, 2007-01-04, 0, 1, 2, 288128.41, 12058, 51
935470955, 1949-10-21, 2007-01-07, 2007-09-09, 0, 7, 72771.93, 1106, 112
127986741, 1964-03-10, 2007-01-05, 2008-04-27, 0, 9, 121654.20, 2264, 114
531180714, 1968-05-24, 2007-01-01, 0, 0, 5, 58865.99, 844, 56
404662180, 1967-07-15, 2007-01-07, 2016-03-06, 0, 9, 83189.08, 16634, 13
257650703, 1948-11-06, 2007-01-06, 2018-08-29, 0, 4, 133382.61, 21053, 107
591755150, 1968-04-11, 2007-01-09, 0, 0, 2, 290210.11, 17727, 99
988260677, 1949-06-22, 2007-01-07, 0, 0, 8, 215394.98, 9373, 85
615884497, 1979-05-25, 2007-01-03, 2007-03-10, 1, 1, 220625.12, 228, 100
129970929, 1952-02-14, 2007-01-10, 2011-05-04, 0, 4, 241345.75, 7757, 79
728798273, 1971-07-21, 2007-01-09, 2008-06-17, 0, 9, 366347.02, 2570, 42
709398324, 1970-03-27, 2007-01-07, 0, 1, 1, 126333.67, 3662, 69
768924975, 1951-01-13, 2007-01-03, 0, 1, 3, 488027.83, 7568, 84
714174504, 1968-05-15, 2007-01-03, 2007-10-08, 0, 0, 89821.80, 1300, 83
643729386, 1957-11-03, 2007-01-07, 2007-10-29, 0, 1, 355702.93, 1343, 124
462380170, 1981-07-22, 2007-01-07, 0, 1, 6, 42444.90, 8907, 103
169552370, 1968-01-08, 2007-01-08, 2012-07-01, 1, 8, 57961.82, 9877, 78
881736734, 1982-03-30, 2007-01-03, 2009-10-31, 1, 1, 378226.02, 5066, 68
375565256, 1984-04-10, 2007-01-03, 0, 0, 0, 308492.94, 12869, 12
478343389, 1969-06-13, 2007-01-03, 0, 1, 7, 65368.08, 14150, 84
640895675, 1981-01-21, 2007-01-03, 0, 0, 4, 245385.50, 5468, 119
491374534, 1983-05-08, 2007-01-04, 0, 0, 5, 270074.12, 17249, 95
373402449, 1979-10-13, 2007-01-01, 0, 1, 0, 85043.97, 5768, 87
608174997, 1969-01-02, 2007-01-10, 2011-07-13, 1, 5, 129772.07, 8109, 75
208814931, 1962-07-20, 2007-01-01, 2011-06-23, 0, 9, 274968.56, 8050, 79
653365840, 1948-05-02, 2007-01-10, 2009-05-26, 0, 5, 135526.69, 4185, 128
747204670, 1941-07-07, 2007-01-02, 0, 1, 7, 309473.51, 17717, 30
729920548, 1960-10-28, 2007-01-01, 0, 0, 9, 335755.05, 4642, 104
129766762, 1982-06-26, 2007-01-03, 0, 0, 4, 260337.82, 11860, 50
222822815, 1979-10-03, 2007-01-04, 0, 0, 0, 214668.93, 12519, 93
853760226, 1957-03-30, 2007-01-08, 0, 0, 2, 105695.23, 3343, 139
963832527, 1954-04-05, 2007-01-07, 2010-05-07, 0, 5, 125326.18, 5991, 59
776737668, 1974-02-15, 2007-01-07, 2010-07-16, 0, 5, 267071.04, 6381, 17
293233881, 1962-07-31, 2007-01-03, 2016-05-20, 1, 2, 61830.33, 16963, 77
913430316, 1946-11-29, 2007-01-08, 2012-04-14, 0, 5, 302638.56, 9426, 141
124977279, 1965-03-13, 2007-01-09, 0, 1, 7, 325782.38, 4900, 100
975804518, 1960-06-27, 2007-01-04, 0, 0, 6, 259471.85, 19994, 121
914577578, 1961-04-18, 2007-01-03, 2009-08-07, 0, 9, 68744.71, 4613, 98
339188152, 1970-11-30, 2007-01-06, 2013-10-08, 1, 3, 269208.34, 12218, 56
855604394, 1981-08-06, 2007-01-02, 2010-01-30, 0, 4, 166580.97, 5483, 109
806250301, 1982-06-23, 2007-01-05, 0, 0, 0, 451568.67, 11782, 44
247596414, 1971-07-10, 2007-01-02, 2008-09-18, 1, 5, 206371.50, 3052, 57
689609967, 1967-05-01, 2007-01-04, 0, 1, 4, 294080.57, 14253, 21
901873187, 1948-05-15, 2007-01-01, 2016-11-07, 1, 0, 169732.86, 17853, 48
614673925, 1955-06-20, 2007-01-10, 0, 0, 3, 380361.24, 2319, 74
126594344, 1981-11-18, 2007-01-08, 2014-12-04, 1, 8, 427997.98, 14316, 47
163601375, 1980-08-04, 2007-01-04, 2015-04-27, 0, 2, 75391.77, 15039, 61
956849562, 1973-04-05, 2007-01-07, 2010-02-11, 1, 7, 59678.53, 5586, 41
709521483, 1971-02-19, 2007-01-04, 2008-01-17, 1, 7, 96987.76, 1810, 70
451282100, 1970-01-10, 2007-01-07, 0, 0, 9, 372094.11, 4767, 69
655880236, 1967-11-28, 2007-01-08, 2010-02-02, 1, 9, 160172.19, 5477, 100
199776287, 1958-12-02, 2007-01-02, 2009-03-08, 0, 9, 359162.34, 3887, 73
345888779, 1976-11-06, 2007-01-03, 2007-04-05, 0, 3, 101701.58, 372, 85
701415615, 1972-05-31, 2007-01-01, 0, 1, 9, 141786.03, 9955, 30
723115856, 1983-03-13, 2007-01-01, 2009-01-01, 0, 5, 344287.02, 3555, 81
673287750, 1951-01-07, 2007-01-06, 0, 1, 1, 153118.37, 645, 16
255505656, 1978-07-16, 2007-01-03, 0, 1, 5, 263094.03, 17363, 45
387712434, 1957-12-11, 2007-01-04, 2008-02-29, 0, 7, 65075.75, 2043, 51
135493404, 1945-01-28, 2007-01-03, 0, 1, 8, 443138.74, 1418, 99
145118729, 1978-01-27, 2007-01-09, 2015-05-18, 1, 1, 365042.84, 15087, 92
693863986, 1978-04-04, 2007-01-07, 2009-08-23, 1, 7, 378130.13, 4729, 42
594313646, 1980-11-30, 2007-01-07, 0, 1, 9, 174377.73, 6181, 18
451586590, 1976-03-24, 2007-01-06, 2013-06-26, 0, 8, 237754.95, 11661, 95
139296602, 1959-08-26, 2007-01-09, 0, 0, 0, 79211.48, 5320, 63
351696244, 1985-11-11, 2007-01-05, 2008-10-20, 0, 5, 63608.15, 3207, 46
976671868, 1970-02-04, 2007-01-10, 0, 1, 4, 98987.47, 5105, 124
255837686, 1977-06-21, 2007-01-09, 2009-08-05, 0, 5, 223392.16, 4558, 113
256967285, 1979-06-05, 2007-01-09, 0, 0, 6, 78494.50, 13193, 16
976736450, 1974-02-08, 2007-01-02, 0, 1, 6, 70227.72, 8138, 106
720927630, 1972-02-22, 2007-01-09, 0, 1, 3, 423155.07, 11617, 119
384702844, 1965-09-18, 2007-01-06, 2011-02-07, 0, 5, 227934.50, 7371, 57
782796930, 1968-07-10, 2007-01-09, 2012-05-24, 1, 1, 71752.02, 9686, 75
857433920, 1972-12-16, 2007-01-07, 0, 1, 1, 116024.31, 1601, 135
431549389, 1980-12-26, 2007-01-03, 0, 0, 6, 279128.04, 2309, 24
669594704, 1982-12-21, 2007-01-09, 0, 1, 6, 149174.55, 5730, 56
607988110, 1979-05-02, 2007-01-07, 2011-02-21, 1, 4, 253224.69, 7392, 100
859460830, 1977-02-19, 2007-01-06, 2014-02-25, 0, 7, 380189.66, 12909, 61
886922741, 1983-11-17, 2007-01-04, 0, 0, 3, 292311.59, 4834, 161
255614777, 1969-02-28, 2007-01-07, 0, 0, 8, 92353.83, 5828, 87
923710586, 1983-08-20, 2007-01-05, 0, 0, 7, 308092.67, 6506, 71
175250130, 1944-11-24, 2007-01-04, 2014-08-13, 0, 8, 211208.41, 13693, 128
530941260, 1980-05-31, 2007-01-08, 0, 0, 5, 320209.49, 19735, 46
432179519, 1981-09-23, 2007-01-04, 0, 0, 3, 59454.85, 470, 87
109122569, 1971-06-01, 2007-01-05, 0, 1, 4, 172555.87, 5514, 78
387778842, 1965-05-14, 2007-01-09, 0, 0, 8, 329357.81, 16700, 51
735381792, 1981-05-09, 2007-01-07, 2011-08-21, 0, 9, 249357.98, 8353, 40
314933760, 1986-08-10, 2007-01-08, 0, 0, 3, 161389.87, 9791, 90
179546700, 1977-09-09, 2007-01-03, 0, 1, 9, 169567.27, 6037, 82
972856704, 1963-10-05, 2007-01-07, 2013-08-11, 0, 2, 145732.68, 11959, 21
639286967, 1954-02-19, 2007-01-04, 2012-01-23, 0, 9, 88755.27, 9095, 84
974820685, 1961-12-13, 2007-01-01, 2010-04-16, 1, 0, 505847.71, 5931, 44
306424917, 1969-04-02, 2007-01-07, 0, 0, 7, 162667.93, 1781, 84
430632631, 1980-01-16, 2007-01-04, 2012-04-18, 1, 1, 205766.20, 9494, 113
747679784, 1970-09-15, 2007-01-10, 0, 0, 9, 93296.11, 6789, 52
731691677, 1962-10-24, 2007-01-01, 2008-02-13, 0, 1, 158991.89, 1919, 110
